id,program_id,program_type,program_duration,test_id,test_type,difficulty_level,trainee_id,gender,education,city_tier,age,total_programs_enrolled,is_handicapped,trainee_engagement_rating,is_pass
18619_68,V_4,V,122,68,offline,intermediate,18619,M,Matriculation,2,,2,N,2.0,1
9990_30,T_3,T,134,30,online,easy,9990,F,High School Diploma,4,27.0,4,N,1.0,0
4253_19,T_4,T,120,19,online,easy,4253,F,High School Diploma,3,42.0,4,N,1.0,1
1139_94,V_1,V,133,94,offline,easy,1139,M,Matriculation,4,,2,N,1.0,1
8040_39,T_2,T,117,39,online,easy,8040,F,High School Diploma,1,,2,N,1.0,1
13737_33,T_2,T,117,33,offline,intermediate,13737,F,High School Diploma,3,29.0,2,N,1.0,0
6361_114,Y_4,Y,121,114,offline,intermediate,6361,M,High School Diploma,3,,2,N,3.0,0
6714_19,T_4,T,120,19,online,easy,6714,F,Bachelors,1,29.0,2,N,3.0,1
7818_16,T_4,T,120,16,online,easy,7818,F,Matriculation,3,33.0,2,N,1.0,1
4735_162,Z_3,Z,130,162,offline,easy,4735,F,Matriculation,1,44.0,2,N,1.0,1
14897_151,Y_1,Y,136,151,offline,hard,14897,M,High School Diploma,1,,2,N,5.0,1
12576_58,U_1,U,134,58,offline,intermediate,12576,M,High School Diploma,3,28.0,2,N,2.0,1
5097_59,U_1,U,134,59,offline,intermediate,5097,M,Bachelors,1,,2,N,3.0,0
9148_53,U_2,U,122,53,online,easy,9148,F,High School Diploma,2,,5,N,4.0,0
11942_53,U_2,U,122,53,online,easy,11942,F,Matriculation,3,33.0,5,N,1.0,0
9277_83,V_3,V,131,83,offline,intermediate,9277,F,High School Diploma,2,45.0,2,N,3.0,1
1156_94,V_1,V,133,94,offline,easy,1156,F,Matriculation,1,29.0,4,N,4.0,1
4868_68,V_4,V,122,68,offline,intermediate,4868,M,Bachelors,2,,2,N,2.0,1
1857_163,Z_3,Z,130,163,offline,easy,1857,F,Bachelors,3,,1,N,1.0,0
6686_55,U_2,U,122,55,online,easy,6686,M,High School Diploma,3,46.0,2,N,5.0,1
11064_162,Z_3,Z,130,162,offline,easy,11064,M,High School Diploma,3,,1,N,1.0,1
6787_117,Y_4,Y,121,117,offline,hard,6787,M,High School Diploma,4,,2,Y,3.0,0
14085_137,Y_2,Y,120,137,offline,intermediate,14085,M,High School Diploma,1,24.0,2,N,4.0,1
16972_44,T_1,T,131,44,offline,easy,16972,M,High School Diploma,2,,2,N,2.0,1
2419_41,T_2,T,117,41,online,easy,2419,F,Matriculation,2,,4,N,1.0,1
1341_92,V_2,V,121,92,offline,intermediate,1341,F,Matriculation,3,32.0,2,N,1.0,0
12162_26,T_3,T,134,26,offline,intermediate,12162,F,High School Diploma,4,45.0,2,N,1.0,1
12620_105,X_2,X,121,105,offline,intermediate,12620,M,High School Diploma,2,32.0,2,N,2.0,1
9345_57,U_1,U,134,57,offline,easy,9345,M,Matriculation,2,49.0,2,N,4.0,1
19586_149,Y_1,Y,136,149,offline,intermediate,19586,M,High School Diploma,2,,2,N,2.0,1
9698_58,U_1,U,134,58,offline,intermediate,9698,M,High School Diploma,1,25.0,2,N,2.0,0
19215_2,S_2,S,134,2,offline,intermediate,19215,F,High School Diploma,1,42.0,2,N,3.0,1
18714_96,V_1,V,133,96,offline,easy,18714,M,High School Diploma,3,26.0,2,N,1.0,1
7326_71,V_4,V,122,71,offline,intermediate,7326,F,Matriculation,3,,2,N,5.0,1
2080_153,Y_1,Y,136,153,offline,hard,2080,M,Bachelors,1,45.0,2,N,5.0,1
12257_135,Y_3,Y,135,135,online,easy,12257,M,Bachelors,3,,3,N,4.0,0
17897_52,U_2,U,122,52,online,easy,17897,M,High School Diploma,1,39.0,1,N,2.0,0
6385_138,Y_2,Y,120,138,offline,intermediate,6385,M,High School Diploma,3,,2,N,5.0,0
19119_135,Y_3,Y,135,135,online,easy,19119,M,Matriculation,2,28.0,2,N,3.0,1
19287_13,T_4,T,120,13,offline,intermediate,19287,F,Matriculation,1,41.0,2,N,3.0,1
12035_21,T_3,T,134,21,offline,easy,12035,F,High School Diploma,4,,2,N,1.0,1
15292_186,Z_1,Z,136,186,online,easy,15292,F,Matriculation,3,43.0,1,N,1.0,1
7032_53,U_2,U,122,53,online,easy,7032,F,High School Diploma,3,20.0,2,Y,2.0,1
12869_138,Y_2,Y,120,138,offline,intermediate,12869,M,Matriculation,2,25.0,2,N,1.0,0
17606_97,V_1,V,133,97,offline,hard,17606,M,Bachelors,3,28.0,2,N,1.0,0
9182_61,U_1,U,134,61,online,easy,9182,F,Bachelors,3,42.0,2,N,2.0,0
10650_21,T_3,T,134,21,offline,easy,10650,F,Matriculation,2,25.0,4,Y,1.0,1
17875_52,U_2,U,122,52,online,easy,17875,M,Bachelors,1,48.0,2,N,3.0,1
18515_67,V_4,V,122,67,offline,easy,18515,M,Masters,1,55.0,2,N,2.0,1
4405_109,X_1,X,134,109,offline,intermediate,4405,M,Matriculation,1,26.0,2,N,2.0,1
6456_84,V_3,V,131,84,offline,intermediate,6456,F,High School Diploma,1,44.0,2,N,4.0,1
14439_90,V_2,V,121,90,offline,intermediate,14439,M,High School Diploma,2,47.0,2,N,2.0,0
16537_112,X_1,X,134,112,offline,hard,16537,M,Bachelors,3,25.0,1,N,1.0,0
18019_125,Y_3,Y,135,125,offline,intermediate,18019,M,High School Diploma,4,43.0,2,N,5.0,1
14505_35,T_2,T,117,35,offline,intermediate,14505,F,Bachelors,3,,2,N,1.0,1
5254_156,Y_1,Y,136,156,online,easy,5254,M,Matriculation,1,46.0,2,N,5.0,1
19070_119,Y_4,Y,121,119,online,easy,19070,F,High School Diploma,2,,2,N,3.0,1
7218_133,Y_3,Y,135,133,online,easy,7218,M,High School Diploma,2,33.0,4,N,4.0,1
5692_153,Y_1,Y,136,153,offline,hard,5692,M,Matriculation,2,,4,N,4.0,1
8485_40,T_2,T,117,40,online,easy,8485,F,Matriculation,3,,2,N,2.0,1
18977_133,Y_3,Y,135,133,online,easy,18977,M,Matriculation,3,,4,N,4.0,1
12289_97,V_1,V,133,97,offline,hard,12289,M,Matriculation,4,26.0,2,N,3.0,1
2430_158,Y_1,Y,136,158,online,easy,2430,M,Matriculation,3,,2,N,3.0,0
18577_1,S_2,S,134,1,offline,intermediate,18577,F,Matriculation,1,45.0,2,N,3.0,1
14147_170,Z_2,Z,120,170,offline,easy,14147,F,High School Diploma,4,25.0,1,Y,1.0,1
1754_29,T_3,T,134,29,online,easy,1754,F,Matriculation,1,21.0,2,N,1.0,0
17884_49,U_2,U,122,49,offline,intermediate,17884,M,High School Diploma,1,44.0,2,N,4.0,1
2553_80,V_3,V,131,80,offline,easy,2553,F,High School Diploma,2,30.0,2,N,1.0,1
16428_158,Y_1,Y,136,158,online,easy,16428,M,Bachelors,4,44.0,2,N,5.0,1
9542_164,Z_3,Z,130,164,online,easy,9542,M,Matriculation,3,30.0,2,N,3.0,1
19347_85,V_3,V,131,85,offline,intermediate,19347,M,Bachelors,2,43.0,2,N,2.0,0
9070_22,T_3,T,134,22,offline,intermediate,9070,F,Matriculation,2,43.0,4,N,1.0,0
5891_12,T_4,T,120,12,offline,intermediate,5891,F,Matriculation,4,23.0,2,N,2.0,1
12181_62,U_1,U,134,62,online,easy,12181,F,High School Diploma,1,28.0,1,N,1.0,1
8065_81,V_3,V,131,81,offline,intermediate,8065,M,High School Diploma,3,,4,N,3.0,1
18655_86,V_3,V,131,86,offline,vary hard,18655,M,Bachelors,1,57.0,2,N,4.0,1
3307_27,T_3,T,134,27,online,easy,3307,F,Matriculation,4,29.0,2,N,1.0,1
3812_156,Y_1,Y,136,156,online,easy,3812,M,High School Diploma,1,44.0,2,N,4.0,1
9984_85,V_3,V,131,85,offline,intermediate,9984,F,High School Diploma,1,40.0,2,N,5.0,1
474_44,T_1,T,131,44,offline,easy,474,F,High School Diploma,3,,4,N,1.0,1
15122_109,X_1,X,134,109,offline,intermediate,15122,M,High School Diploma,1,22.0,3,N,3.0,1
9527_83,V_3,V,131,83,offline,intermediate,9527,F,Matriculation,3,45.0,2,N,4.0,1
16568_149,Y_1,Y,136,149,offline,intermediate,16568,M,High School Diploma,1,,2,N,4.0,1
12836_138,Y_2,Y,120,138,offline,intermediate,12836,F,Matriculation,4,,3,N,3.0,1
2270_58,U_1,U,134,58,offline,intermediate,2270,M,Matriculation,1,43.0,1,N,2.0,1
9315_129,Y_3,Y,135,129,offline,hard,9315,M,Matriculation,3,28.0,3,N,3.0,0
16308_159,Y_1,Y,136,159,online,easy,16308,M,High School Diploma,1,,4,Y,2.0,0
6280_77,V_4,V,122,77,online,easy,6280,M,High School Diploma,1,,2,N,3.0,1
13273_90,V_2,V,121,90,offline,intermediate,13273,M,Bachelors,4,,2,Y,4.0,0
18245_129,Y_3,Y,135,129,offline,hard,18245,M,High School Diploma,1,41.0,2,N,5.0,1
17829_69,V_4,V,122,69,offline,intermediate,17829,M,Bachelors,3,45.0,3,N,4.0,0
12998_61,U_1,U,134,61,online,easy,12998,F,High School Diploma,2,26.0,3,N,4.0,1
16800_44,T_1,T,131,44,offline,easy,16800,M,High School Diploma,3,26.0,2,N,1.0,0
4929_103,X_3,X,136,103,offline,hard,4929,M,High School Diploma,1,25.0,3,N,3.0,1
8587_95,V_1,V,133,95,offline,easy,8587,M,High School Diploma,3,43.0,4,Y,2.0,1
8727_86,V_3,V,131,86,offline,vary hard,8727,F,Matriculation,1,27.0,2,N,3.0,0
8767_101,X_3,X,136,101,offline,intermediate,8767,M,Matriculation,2,27.0,2,N,4.0,1
5408_71,V_4,V,122,71,offline,intermediate,5408,F,High School Diploma,3,,6,N,1.0,0
3612_62,U_1,U,134,62,online,easy,3612,M,High School Diploma,3,,2,N,2.0,1
17711_100,V_1,V,133,100,offline,vary hard,17711,F,High School Diploma,1,,2,N,1.0,0
12345_141,Y_2,Y,120,141,offline,hard,12345,M,High School Diploma,1,25.0,4,N,3.0,1
3265_53,U_2,U,122,53,online,easy,3265,M,Matriculation,3,,3,N,2.0,1
10360_168,Z_3,Z,130,168,online,easy,10360,F,Matriculation,1,47.0,1,N,1.0,1
19875_56,U_2,U,122,56,offline,vary hard,19875,M,High School Diploma,2,,3,N,3.0,1
13398_51,U_2,U,122,51,offline,intermediate,13398,M,High School Diploma,3,27.0,2,N,4.0,1
5306_17,T_4,T,120,17,online,easy,5306,M,Matriculation,2,44.0,2,N,1.0,1
15160_155,Y_1,Y,136,155,online,easy,15160,M,High School Diploma,2,,4,N,2.0,1
11453_140,Y_2,Y,120,140,offline,hard,11453,M,Matriculation,4,,2,N,3.0,1
2751_154,Y_1,Y,136,154,online,easy,2751,F,Matriculation,4,40.0,5,N,2.0,1
6865_68,V_4,V,122,68,offline,intermediate,6865,M,Matriculation,2,28.0,2,N,1.0,0
8911_89,V_2,V,121,89,offline,intermediate,8911,M,High School Diploma,2,,4,N,1.0,1
13570_174,Z_2,Z,120,174,online,easy,13570,F,High School Diploma,3,,1,N,2.0,1
2491_116,Y_4,Y,121,116,offline,hard,2491,F,Bachelors,3,44.0,2,N,4.0,1
2352_122,Y_4,Y,121,122,online,easy,2352,M,High School Diploma,3,,6,Y,3.0,1
10518_127,Y_3,Y,135,127,offline,hard,10518,M,High School Diploma,1,,4,Y,3.0,1
1384_18,T_4,T,120,18,online,easy,1384,M,Matriculation,1,,2,N,1.0,1
7142_137,Y_2,Y,120,137,offline,intermediate,7142,M,Bachelors,2,,2,Y,5.0,1
16977_99,V_1,V,133,99,offline,hard,16977,M,High School Diploma,2,,2,N,1.0,0
9476_134,Y_3,Y,135,134,online,easy,9476,M,High School Diploma,1,,2,N,4.0,1
2949_66,V_4,V,122,66,offline,easy,2949,F,High School Diploma,1,,2,Y,1.0,0
8336_62,U_1,U,134,62,online,easy,8336,M,High School Diploma,2,27.0,2,N,2.0,1
591_39,T_2,T,117,39,online,easy,591,M,High School Diploma,3,,2,N,1.0,1
3367_68,V_4,V,122,68,offline,intermediate,3367,M,Bachelors,3,,5,N,2.0,1
550_16,T_4,T,120,16,online,easy,550,F,Matriculation,3,40.0,2,Y,1.0,1
14600_144,Y_2,Y,120,144,online,easy,14600,M,Bachelors,1,,3,N,4.0,1
13961_142,Y_2,Y,120,142,online,easy,13961,M,Matriculation,3,28.0,2,N,2.0,1
4269_73,V_4,V,122,73,online,easy,4269,M,High School Diploma,2,,2,N,1.0,1
3450_72,V_4,V,122,72,offline,vary hard,3450,M,High School Diploma,1,42.0,2,N,4.0,0
18812_95,V_1,V,133,95,offline,easy,18812,F,Matriculation,3,49.0,2,N,2.0,1
17173_149,Y_1,Y,136,149,offline,intermediate,17173,M,High School Diploma,1,35.0,2,N,1.0,1
14892_46,T_1,T,131,46,offline,hard,14892,F,Matriculation,3,47.0,3,N,2.0,0
8280_31,T_3,T,134,31,online,easy,8280,F,High School Diploma,2,42.0,2,Y,1.0,0
5649_21,T_3,T,134,21,offline,easy,5649,F,High School Diploma,2,39.0,2,N,5.0,1
13425_176,Z_2,Z,120,176,online,easy,13425,F,High School Diploma,1,29.0,1,N,1.0,1
10949_131,Y_3,Y,135,131,online,easy,10949,M,Matriculation,1,30.0,2,N,2.0,1
3246_45,T_1,T,131,45,offline,intermediate,3246,F,Matriculation,2,42.0,2,N,2.0,0
12549_34,T_2,T,117,34,offline,intermediate,12549,M,High School Diploma,2,32.0,2,N,1.0,1
10603_161,Z_3,Z,130,161,offline,easy,10603,F,Matriculation,1,42.0,1,N,2.0,0
17919_42,T_2,T,117,42,online,easy,17919,F,Matriculation,3,40.0,2,N,1.0,1
1277_125,Y_3,Y,135,125,offline,intermediate,1277,M,Matriculation,1,40.0,3,N,2.0,1
955_69,V_4,V,122,69,offline,intermediate,955,F,Bachelors,2,,3,N,2.0,0
8038_136,Y_3,Y,135,136,online,easy,8038,F,Matriculation,1,47.0,2,N,4.0,1
5664_129,Y_3,Y,135,129,offline,hard,5664,M,High School Diploma,3,29.0,3,N,2.0,0
6707_113,Y_4,Y,121,113,offline,intermediate,6707,M,High School Diploma,3,23.0,2,N,3.0,1
5117_77,V_4,V,122,77,online,easy,5117,F,High School Diploma,3,29.0,2,N,2.0,0
8539_169,Z_3,Z,130,169,online,easy,8539,F,Matriculation,3,26.0,1,N,1.0,0
8778_24,T_3,T,134,24,offline,intermediate,8778,F,High School Diploma,2,,2,N,5.0,1
8223_33,T_2,T,117,33,offline,intermediate,8223,F,High School Diploma,2,,2,N,1.0,0
7069_119,Y_4,Y,121,119,online,easy,7069,F,High School Diploma,2,,2,N,2.0,1
8672_27,T_3,T,134,27,online,easy,8672,F,High School Diploma,3,25.0,2,N,2.0,1
9794_102,X_3,X,136,102,offline,hard,9794,M,Matriculation,1,29.0,2,N,4.0,1
15094_109,X_1,X,134,109,offline,intermediate,15094,M,High School Diploma,2,23.0,2,N,1.0,1
7192_128,Y_3,Y,135,128,offline,hard,7192,M,High School Diploma,3,,4,N,3.0,1
4107_32,T_2,T,117,32,offline,easy,4107,F,High School Diploma,4,,2,N,1.0,1
4162_178,Z_2,Z,120,178,online,easy,4162,M,Matriculation,3,25.0,1,N,1.0,1
18866_83,V_3,V,131,83,offline,intermediate,18866,F,Bachelors,1,49.0,5,N,5.0,1
4691_136,Y_3,Y,135,136,online,easy,4691,M,Matriculation,3,,4,N,3.0,1
2683_64,U_1,U,134,64,online,easy,2683,M,Bachelors,1,46.0,3,N,3.0,1
2228_95,V_1,V,133,95,offline,easy,2228,F,Matriculation,2,,3,N,1.0,1
10075_135,Y_3,Y,135,135,online,easy,10075,M,High School Diploma,3,29.0,2,N,4.0,1
7721_125,Y_3,Y,135,125,offline,intermediate,7721,M,Matriculation,1,,5,N,2.0,0
19237_124,Y_4,Y,121,124,online,easy,19237,M,Bachelors,1,32.0,3,N,3.0,1
10821_167,Z_3,Z,130,167,online,easy,10821,F,High School Diploma,3,22.0,1,N,2.0,1
6257_25,T_3,T,134,25,offline,intermediate,6257,F,Matriculation,3,32.0,2,N,1.0,1
10982_27,T_3,T,134,27,online,easy,10982,F,High School Diploma,2,,3,N,1.0,1
7310_10,T_4,T,120,10,offline,easy,7310,F,High School Diploma,3,47.0,4,Y,2.0,1
18722_24,T_3,T,134,24,offline,intermediate,18722,F,High School Diploma,3,46.0,4,N,1.0,0
7750_92,V_2,V,121,92,offline,intermediate,7750,M,Matriculation,3,28.0,2,N,2.0,0
687_111,X_1,X,134,111,offline,hard,687,M,High School Diploma,1,42.0,1,N,1.0,1
3812_150,Y_1,Y,136,150,offline,intermediate,3812,M,High School Diploma,1,44.0,2,N,4.0,1
16009_158,Y_1,Y,136,158,online,easy,16009,F,Matriculation,1,,4,N,5.0,1
14713_179,Z_1,Z,136,179,offline,easy,14713,F,High School Diploma,1,40.0,1,N,2.0,0
9137_45,T_1,T,131,45,offline,intermediate,9137,F,High School Diploma,2,47.0,2,Y,4.0,0
611_29,T_3,T,134,29,online,easy,611,F,High School Diploma,1,43.0,4,N,5.0,1
9656_163,Z_3,Z,130,163,offline,easy,9656,F,Matriculation,2,28.0,1,N,1.0,0
18892_62,U_1,U,134,62,online,easy,18892,M,Matriculation,4,42.0,2,N,1.0,0
11522_134,Y_3,Y,135,134,online,easy,11522,M,High School Diploma,1,,2,N,4.0,1
1874_5,S_1,S,135,5,offline,easy,1874,F,High School Diploma,1,26.0,2,N,3.0,0
6822_15,T_4,T,120,15,offline,intermediate,6822,F,Matriculation,2,30.0,4,N,1.0,0
18022_134,Y_3,Y,135,134,online,easy,18022,M,High School Diploma,1,44.0,4,N,3.0,1
4920_48,U_2,U,122,48,offline,easy,4920,M,High School Diploma,3,,2,Y,1.0,0
11191_163,Z_3,Z,130,163,offline,easy,11191,F,Masters,1,46.0,1,N,2.0,1
6384_117,Y_4,Y,121,117,offline,hard,6384,M,Matriculation,3,,2,N,5.0,1
18886_72,V_4,V,122,72,offline,vary hard,18886,M,Bachelors,1,,3,N,2.0,0
12759_139,Y_2,Y,120,139,offline,hard,12759,M,High School Diploma,3,45.0,2,N,4.0,1
169_21,T_3,T,134,21,offline,easy,169,F,Matriculation,3,41.0,2,N,1.0,1
13923_54,U_2,U,122,54,online,easy,13923,M,Matriculation,4,,2,N,2.0,1
4798_74,V_4,V,122,74,online,easy,4798,M,High School Diploma,1,34.0,2,N,1.0,1
13017_36,T_2,T,117,36,offline,intermediate,13017,F,Matriculation,1,,2,N,4.0,1
1582_148,Y_2,Y,120,148,online,easy,1582,M,High School Diploma,1,,2,N,4.0,1
1952_73,V_4,V,122,73,online,easy,1952,M,Bachelors,1,28.0,4,N,1.0,0
1834_12,T_4,T,120,12,offline,intermediate,1834,F,Matriculation,1,26.0,2,N,1.0,1
10666_128,Y_3,Y,135,128,offline,hard,10666,M,Matriculation,1,43.0,2,N,5.0,1
8745_24,T_3,T,134,24,offline,intermediate,8745,F,Bachelors,2,30.0,2,N,1.0,0
19319_25,T_3,T,134,25,offline,intermediate,19319,F,Matriculation,1,46.0,2,N,2.0,1
15857_150,Y_1,Y,136,150,offline,intermediate,15857,M,High School Diploma,1,23.0,2,N,4.0,1
19914_72,V_4,V,122,72,offline,vary hard,19914,F,Bachelors,1,27.0,2,N,2.0,0
9360_47,T_1,T,131,47,offline,hard,9360,F,Bachelors,1,25.0,2,N,2.0,0
7218_135,Y_3,Y,135,135,online,easy,7218,M,High School Diploma,2,33.0,4,N,4.0,1
4102_23,T_3,T,134,23,offline,intermediate,4102,F,High School Diploma,1,,2,N,3.0,1
10529_96,V_1,V,133,96,offline,easy,10529,M,Matriculation,1,,2,N,1.0,0
16541_155,Y_1,Y,136,155,online,easy,16541,M,High School Diploma,3,26.0,2,N,5.0,1
19748_72,V_4,V,122,72,offline,vary hard,19748,F,High School Diploma,1,,2,N,4.0,0
3313_22,T_3,T,134,22,offline,intermediate,3313,F,High School Diploma,2,,4,N,1.0,0
18576_115,Y_4,Y,121,115,offline,hard,18576,M,Matriculation,3,28.0,2,N,4.0,1
5970_73,V_4,V,122,73,online,easy,5970,M,High School Diploma,1,,3,N,1.0,0
19808_23,T_3,T,134,23,offline,intermediate,19808,F,High School Diploma,2,29.0,2,N,1.0,1
10821_168,Z_3,Z,130,168,online,easy,10821,F,High School Diploma,3,22.0,1,N,2.0,1
9211_132,Y_3,Y,135,132,online,easy,9211,M,High School Diploma,3,,2,N,4.0,1
15115_111,X_1,X,134,111,offline,hard,15115,F,Bachelors,4,34.0,2,N,1.0,0
7147_24,T_3,T,134,24,offline,intermediate,7147,F,Matriculation,1,,4,Y,3.0,1
5344_83,V_3,V,131,83,offline,intermediate,5344,M,Matriculation,1,45.0,2,N,3.0,1
17307_61,U_1,U,134,61,online,easy,17307,M,High School Diploma,3,,4,N,1.0,0
2491_120,Y_4,Y,121,120,online,easy,2491,F,Bachelors,3,44.0,2,N,4.0,1
15095_179,Z_1,Z,136,179,offline,easy,15095,F,Matriculation,2,47.0,1,N,2.0,1
14055_143,Y_2,Y,120,143,online,easy,14055,M,High School Diploma,3,28.0,2,N,5.0,1
12604_151,Y_1,Y,136,151,offline,hard,12604,F,High School Diploma,1,,2,N,4.0,1
9703_32,T_2,T,117,32,offline,easy,9703,F,Matriculation,1,42.0,2,N,2.0,1
12423_29,T_3,T,134,29,online,easy,12423,F,High School Diploma,2,44.0,2,N,1.0,1
776_12,T_4,T,120,12,offline,intermediate,776,M,High School Diploma,3,35.0,2,N,1.0,0
8210_14,T_4,T,120,14,offline,intermediate,8210,F,Bachelors,3,43.0,2,N,1.0,0
9984_81,V_3,V,131,81,offline,intermediate,9984,F,High School Diploma,1,40.0,2,N,5.0,1
13109_40,T_2,T,117,40,online,easy,13109,F,High School Diploma,1,28.0,2,N,1.0,1
13603_97,V_1,V,133,97,offline,hard,13603,M,Matriculation,3,,2,N,1.0,1
19879_20,T_4,T,120,20,online,easy,19879,F,High School Diploma,1,45.0,4,N,1.0,1
11142_28,T_3,T,134,28,online,easy,11142,F,Matriculation,2,,4,N,3.0,1
16384_182,Z_1,Z,136,182,online,easy,16384,F,Matriculation,1,,1,N,1.0,1
114_156,Y_1,Y,136,156,online,easy,114,M,Matriculation,1,46.0,2,N,4.0,1
12915_109,X_1,X,134,109,offline,intermediate,12915,M,Masters,1,27.0,2,N,2.0,1
14272_108,X_2,X,121,108,offline,hard,14272,M,High School Diploma,4,,2,N,3.0,0
10009_125,Y_3,Y,135,125,offline,intermediate,10009,M,High School Diploma,3,29.0,4,N,1.0,1
11171_136,Y_3,Y,135,136,online,easy,11171,M,Matriculation,3,,2,N,4.0,0
9330_24,T_3,T,134,24,offline,intermediate,9330,F,High School Diploma,3,,2,N,1.0,0
8308_128,Y_3,Y,135,128,offline,hard,8308,M,High School Diploma,3,,4,N,4.0,1
5729_69,V_4,V,122,69,offline,intermediate,5729,F,Bachelors,4,42.0,4,Y,2.0,0
20096_52,U_2,U,122,52,online,easy,20096,M,Matriculation,2,27.0,2,N,1.0,0
7618_11,T_4,T,120,11,offline,intermediate,7618,F,Bachelors,1,47.0,4,N,4.0,1
18639_118,Y_4,Y,121,118,online,easy,18639,M,High School Diploma,3,,2,N,4.0,1
16792_156,Y_1,Y,136,156,online,easy,16792,M,Matriculation,3,33.0,3,N,4.0,1
14480_144,Y_2,Y,120,144,online,easy,14480,M,Matriculation,3,30.0,3,N,3.0,1
15160_156,Y_1,Y,136,156,online,easy,15160,M,High School Diploma,2,,4,N,2.0,1
710_156,Y_1,Y,136,156,online,easy,710,M,Matriculation,3,27.0,2,N,4.0,1
18777_133,Y_3,Y,135,133,online,easy,18777,M,High School Diploma,3,,3,N,5.0,1
4733_156,Y_1,Y,136,156,online,easy,4733,M,Matriculation,4,,3,N,3.0,0
14236_146,Y_2,Y,120,146,online,easy,14236,M,High School Diploma,2,43.0,2,N,4.0,1
4474_143,Y_2,Y,120,143,online,easy,4474,F,Matriculation,1,,3,N,5.0,1
17771_47,T_1,T,131,47,offline,hard,17771,F,Bachelors,3,26.0,4,N,1.0,1
10266_22,T_3,T,134,22,offline,intermediate,10266,M,Matriculation,3,24.0,4,N,1.0,0
2298_61,U_1,U,134,61,online,easy,2298,M,Matriculation,3,44.0,1,N,1.0,1
4735_44,T_1,T,131,44,offline,easy,4735,F,Matriculation,1,44.0,2,N,1.0,0
10115_162,Z_3,Z,130,162,offline,easy,10115,F,Matriculation,1,,1,N,1.0,0
15245_156,Y_1,Y,136,156,online,easy,15245,M,Matriculation,3,27.0,2,N,3.0,1
13505_137,Y_2,Y,120,137,offline,intermediate,13505,M,Matriculation,2,,2,N,2.0,1
19355_14,T_4,T,120,14,offline,intermediate,19355,F,High School Diploma,1,45.0,2,N,1.0,0
9636_130,Y_3,Y,135,130,online,easy,9636,M,High School Diploma,3,26.0,4,N,3.0,1
10990_132,Y_3,Y,135,132,online,easy,10990,M,High School Diploma,3,,2,N,5.0,1
693_126,Y_3,Y,135,126,offline,intermediate,693,M,High School Diploma,3,26.0,3,Y,4.0,1
12794_62,U_1,U,134,62,online,easy,12794,M,Bachelors,4,28.0,1,N,3.0,1
7632_66,V_4,V,122,66,offline,easy,7632,M,High School Diploma,3,,2,Y,2.0,1
19805_23,T_3,T,134,23,offline,intermediate,19805,F,High School Diploma,1,28.0,2,N,1.0,1
818_23,T_3,T,134,23,offline,intermediate,818,F,High School Diploma,3,,2,N,1.0,1
4707_29,T_3,T,134,29,online,easy,4707,F,Matriculation,1,,2,N,1.0,1
9272_134,Y_3,Y,135,134,online,easy,9272,M,Matriculation,4,,2,N,3.0,1
2488_92,V_2,V,121,92,offline,intermediate,2488,M,High School Diploma,1,,5,N,1.0,0
10553_136,Y_3,Y,135,136,online,easy,10553,M,High School Diploma,1,27.0,4,N,5.0,1
1497_24,T_3,T,134,24,offline,intermediate,1497,F,High School Diploma,3,45.0,2,N,3.0,1
18649_142,Y_2,Y,120,142,online,easy,18649,M,High School Diploma,1,,3,N,4.0,1
5193_156,Y_1,Y,136,156,online,easy,5193,M,High School Diploma,2,31.0,4,N,5.0,1
2757_73,V_4,V,122,73,online,easy,2757,F,Bachelors,4,29.0,2,N,1.0,1
14929_47,T_1,T,131,47,offline,hard,14929,F,Matriculation,1,49.0,2,N,3.0,1
8786_129,Y_3,Y,135,129,offline,hard,8786,M,High School Diploma,3,44.0,4,N,3.0,1
15202_94,V_1,V,133,94,offline,easy,15202,F,High School Diploma,2,30.0,3,N,4.0,1
8739_126,Y_3,Y,135,126,offline,intermediate,8739,M,Matriculation,2,,3,N,3.0,0
9374_128,Y_3,Y,135,128,offline,hard,9374,M,Matriculation,1,,3,N,5.0,1
8989_161,Z_3,Z,130,161,offline,easy,8989,F,High School Diploma,4,48.0,1,N,2.0,1
4516_86,V_3,V,131,86,offline,vary hard,4516,F,High School Diploma,3,,6,N,1.0,0
17796_180,Z_1,Z,136,180,offline,easy,17796,F,High School Diploma,2,49.0,1,N,1.0,1
17555_43,T_1,T,131,43,offline,easy,17555,M,Matriculation,4,32.0,2,Y,1.0,1
15949_155,Y_1,Y,136,155,online,easy,15949,M,Matriculation,4,44.0,2,N,5.0,1
11224_41,T_2,T,117,41,online,easy,11224,M,Bachelors,1,28.0,2,N,1.0,1
10050_134,Y_3,Y,135,134,online,easy,10050,M,High School Diploma,2,48.0,2,N,5.0,1
9925_82,V_3,V,131,82,offline,intermediate,9925,M,High School Diploma,3,28.0,2,N,1.0,1
17458_158,Y_1,Y,136,158,online,easy,17458,M,Matriculation,3,44.0,4,N,2.0,1
5472_81,V_3,V,131,81,offline,intermediate,5472,M,Matriculation,2,23.0,2,N,,0
11608_129,Y_3,Y,135,129,offline,hard,11608,M,High School Diploma,1,,5,N,2.0,0
1288_54,U_2,U,122,54,online,easy,1288,M,High School Diploma,3,47.0,2,N,4.0,1
7501_13,T_4,T,120,13,offline,intermediate,7501,F,Bachelors,2,29.0,4,N,1.0,1
